UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power,Power_norm,Tool_wear_norm,Type_encoded
216,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,10.300000000000011,62384.399999999994,0.6239662973942892,0.5533596837944664,0
217,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,10.300000000000011,57411.7,0.5742295489916023,0.5612648221343873,0
218,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,10.199999999999989,52582.4,0.5259270817080147,0.5691699604743083,0
219,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,10.300000000000011,55130.700000000004,0.5514150773551616,0.5770750988142292,0
220,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,10.199999999999989,66250.8,0.6626378770238966,0.5849802371541502,1
221,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,10.199999999999989,74623.2,0.7463782901448683,0.5968379446640316,0
222,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,10.100000000000023,44396.1,0.4440480334145492,0.6047430830039525,2
223,298.4,308.6,1304,45.0,158,0,0,0,0,0,0,10.200000000000045,58680.0,0.5869150353469279,0.6245059288537549,0
224,298.4,308.6,1569,34.4,160,0,0,0,0,0,0,10.200000000000045,53973.6,0.5398418089945629,0.6324110671936759,0
225,298.3,308.6,1584,29.3,162,0,0,0,0,0,0,10.300000000000011,46411.200000000004,0.46420298378482183,0.6403162055335968,0
226,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,10.199999999999989,73275.59999999999,0.7328996483310727,0.6482213438735178,0
227,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,10.099999999999966,65386.8,0.6539961832519173,0.6561264822134387,0
228,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,10.199999999999989,55557.9,0.5556879148313069,0.6640316205533597,0
229,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,10.199999999999989,60435.9,0.6044774775856068,0.6719367588932806,1
230,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,49523.600000000006,0.4953330852847158,0.6837944664031621,0
231,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,10.300000000000011,54635.99999999999,0.5464671075530803,0.691699604743083,0
232,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,10.099999999999966,60684.8,0.6069669655252429,0.6996047430830039,0
233,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,10.199999999999989,67782.40000000001,0.6779568795483916,0.7075098814229249,0
234,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,10.199999999999989,52768.799999999996,0.5277914471236361,0.7154150197628458,0
235,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,10.199999999999989,63406.2,0.6341863005149009,0.7233201581027668,0
236,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,10.199999999999989,56616.00000000001,0.5662709891138663,0.7312252964426877,1
237,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,10.199999999999989,57856.50000000001,0.5786784209705103,0.7430830039525692,0
238,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,10.100000000000023,56803.200000000004,0.5681433560977952,0.7509881422924901,1
239,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,10.200000000000045,70067.9,0.7008163600065611,0.7628458498023716,0
240,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,10.199999999999989,49296.600000000006,0.4930626402774944,0.7707509881422925,0
241,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,10.100000000000023,69092.40000000001,0.6910594476517398,0.7786561264822134,1
242,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,10.100000000000023,43181.1,0.4318956515477033,0.7905138339920948,0
243,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,10.199999999999989,79262.4,0.7927793847594127,0.7984189723320159,0
244,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,10.199999999999989,63592.200000000004,0.6360466651463687,0.8063241106719368,0
245,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,10.199999999999989,68494.5,0.6850792755380054,0.8142292490118577,1
246,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,10.200000000000045,51087.799999999996,0.5109781517177366,0.8260869565217391,1
247,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000045,53097.5,0.5310790915019343,0.8379446640316206,0
248,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,66839.5,0.668526031102096,0.8458498023715415,0
249,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,77361.59999999999,0.7737676584610582,0.8537549407114624,0
250,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,78961.0,0.7897647938996043,0.8616600790513834,0
251,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,54347.4,0.5435805417861901,0.0,0
252,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,62451.6,0.6246384291321099,0.007905138339920948,1
253,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,57995.99999999999,0.5800736944441109,0.019762845849802372,0
254,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,65407.4,0.6542022236358326,0.02766798418972332,0
255,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,57380.6,0.5739184880236525,0.03557312252964427,0
256,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,60155.6,0.6016739280899056,0.043478260869565216,0
257,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,83853.0,0.8386943840992834,0.05138339920948617,0
258,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,47642.5,0.47651839760593073,0.05928853754940711,0
259,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,56167.799999999996,0.5617881104696519,0.06719367588932806,0
260,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,90738.0,0.9075578813447435,0.07509881422924901,1
261,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,10.100000000000023,74730.2,0.7474484999059815,0.08695652173913043,1
262,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,10.099999999999966,53093.4,0.531038083464359,0.09881422924901186,0
263,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,46524.8,0.46533920648447097,0.1067193675889328,1
264,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,10.100000000000023,51260.1,0.5127014894919404,0.11857707509881422,1
265,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,10.099999999999966,66025.0,0.6603794343691363,0.13043478260869565,0
266,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000023,53943.4,0.539539749790959,0.1383399209486166,0
267,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000023,62928.00000000001,0.6294033630591596,0.14624505928853754,2
268,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000023,41229.4,0.4123748254657913,0.16600790513833993,0
269,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000023,44640.0,0.4464875115522642,0.17391304347826086,2
270,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,10.0,56388.0,0.5639905421462607,0.19367588932806323,0
271,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,10.0,60192.0,0.6020379994478917,0.2015810276679842,2
272,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,10.0,59241.6,0.5925321362987145,0.22134387351778656,1
273,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,59953.6,0.59965353209229,0.233201581027668,0
274,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,65596.0,0.6560885933642994,0.24110671936758893,0
275,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999977,47082.0,0.47091229881056684,0.2490118577075099,0
276,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,10.0,76634.7,0.7664972334577577,0.25691699604743085,0
277,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999977,46550.0,0.46559125588615363,0.2648221343873518,1
278,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,10.0,74985.3,0.75,0.2766798418972332,2
279,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,10.0,47628.0,0.47637336918035933,0.2964426877470356,1
280,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,10.100000000000023,42564.6,0.4257294429708222,0.308300395256917,0
281,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,10.0,63627.200000000004,0.6363967337598169,0.31620553359683795,1
282,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,9.899999999999977,59349.0,0.5936063468439814,0.32806324110671936,0
283,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,10.0,69222.0,0.6923557017175366,0.3359683794466403,1
284,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,10.0,63167.0,0.6317938315909918,0.34782608695652173,0
285,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000023,39379.2,0.39386919836287904,0.3557312252964427,0
286,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000023,56448.0,0.5645906597693148,0.36363636363636365,0
287,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000023,52754.8,0.5276514196782569,0.3715415019762846,0
288,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000023,57038.0,0.5704918163960135,0.3794466403162055,0
289,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,58447.00000000001,0.5845845785774012,0.38735177865612647,2
290,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999955,67061.2,0.6707434657192809,0.40711462450592883,0
291,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999955,65572.8,0.6558565478833851,0.4150197628458498,0
292,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,62749.8,0.6276210137186888,0.42292490118577075,0
293,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999955,53667.00000000001,0.5367752079407564,0.4308300395256917,0
294,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999977,62361.6,0.6237382526975287,0.43873517786561267,2
295,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999977,70109.2,0.7012294409704302,0.45849802371541504,1
296,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,10.5,52681.2,0.5269152753939771,0.47035573122529645,1
297,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,64449.00000000001,0.6446163448035815,0.48221343873517786,0
298,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,43338.9,0.43347396089633566,0.4901185770750988,0
299,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,10.600000000000023,39812.299999999996,0.3982010474052914,0.4980237154150198,2
300,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,10.5,55785.200000000004,0.5579613604266436,0.5177865612648221,1
301,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,62122.6,0.6213477841656964,0.5296442687747036,0
302,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,47154.0,0.4716324399582318,0.5375494071146245,0
303,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,53071.200000000004,0.530816039943829,0.5454545454545454,2
304,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,64336.5,0.6434911242603549,0.5652173913043478,1
305,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,47767.5,0.47776864265396013,0.5770750988142292,0
306,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,40876.799999999996,0.4088481342343098,0.5849802371541502,0
307,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,64715.4,0.6472808670499417,0.5928853754940712,0
308,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,57791.4,0.5780272933494964,0.6007905138339921,1
309,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000023,61596.00000000001,0.6160807518273582,0.6126482213438735,0
310,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000023,59119.2,0.5913078963476841,0.6205533596837944,1
311,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000023,63786.799999999996,0.6379930466371407,0.6324110671936759,2
312,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,64077.3,0.6408986161287612,0.6521739130434783,1
313,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000045,52848.0,0.5285836023860676,0.6640316205533597,0
314,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000023,66700.4,0.6671347584126488,0.6719367588932806,0
315,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,68900.0,0.6891350704738128,0.6798418972332015,1
316,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,66827.6,0.6684070077735236,0.691699604743083,0
317,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,56904.8,0.5691595552728335,0.6996047430830039,0
318,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,47854.0,0.4786338122271965,0.7075098814229249,0
319,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,60328.799999999996,0.6034062676284551,0.7154150197628458,0
320,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,51745.200000000004,0.5175534404743329,0.7233201581027668,0
321,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,59210.00000000001,0.5922160743505728,0.7312252964426877,2
322,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,49335.0,0.49344671555624897,0.7509881422924901,0
323,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,57920.0,0.5793135454549091,0.758893280632411,0
324,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,72274.29999999999,0.722884685398338,0.766798418972332,0
325,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,62347.2,0.6235942244679956,0.7747035573122529,1
326,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,47232.200000000004,0.472414593260279,0.7865612648221344,0
327,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,62141.4,0.6215358210209201,0.7944664031620553,0
328,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,77849.1,0.778643614148373,0.8023715415019763,0
329,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999955,53474.2,0.5348468299786757,0.8102766798418972,2
330,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,51428.0,0.5143808186404535,0.8300395256916996,2
331,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999955,58576.2,0.5858768318590443,0.849802371541502,1
332,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999955,72192.9,0.7220705258230612,0.8616600790513834,1
333,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,61827.600000000006,0.618397205852347,0.0,1
334,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,51551.1,0.5156120599637528,0.011857707509881422,0
335,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000023,65811.2,0.6582410152389867,0.019762845849802372,1
336,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000045,45299.1,0.4530798036415137,0.03162055335968379,0
337,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,40897.5,0.40905517481426357,0.039525691699604744,1
338,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,48253.4,0.48262859520466006,0.05138339920948617,0
339,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,59706.600000000006,0.597183047877384,0.05928853754940711,0
340,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,55158.600000000006,0.5516941320498818,0.06719367588932806,1
341,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000045,58075.6,0.5808698504906961,0.07905138339920949,0
342,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,49878.0,0.49887778004488875,0.08695652173913043,1
343,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,68401.5,0.6841490932222715,0.09881422924901186,0
344,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,67456.8,0.6747002412472844,0.1067193675889328,0
345,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,10.699999999999989,33782.4,0.33789022648439093,0.11462450592885376,1
346,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,52146.5,0.5215672271765266,0.12648221343873517,0
347,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,65946.8,0.6595972810670891,0.13438735177865613,1
348,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,62995.2,0.6300754947969801,0.14624505928853754,0
349,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,51258.9,0.5126894871394793,0.1541501976284585,0
350,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,54708.49999999999,0.5471922496809374,0.16205533596837945,0
351,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,62019.99999999999,0.6203215830302738,0.16996047430830039,2
352,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,49941.0,0.4995079035490956,0.18972332015810275,1
353,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999955,69322.0,0.6933558977559601,0.2015810276679842,1
354,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,50220.0,0.5022984504962972,0.2134387351778656,2
355,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,56869.399999999994,0.5688054858752314,0.233201581027668,0
356,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,59888.7,0.5990044048633532,0.24110671936758893,0
357,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999955,68362.2,0.683756016179171,0.2490118577075099,1
358,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999955,51881.4,0.5189157074786658,0.2608695652173913,0
359,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,53838.9,0.5384945449308064,0.26877470355731226,1
360,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,54218.200000000004,0.5422882885045469,0.28063241106719367,1
361,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,58102.200000000004,0.5811359026369168,0.2924901185770751,1
362,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,58732.799999999996,0.5874431388552155,0.30434782608695654,0
363,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,50676.0,0.5068593444315085,0.31225296442687744,2
364,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,68736.4,0.6874987497549518,0.33201581027667987,0
365,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999955,77666.40000000001,0.7768162559861733,0.33992094861660077,0
366,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999955,77797.5,0.7781275129925465,0.34782608695652173,0
367,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999977,63476.799999999996,0.6348924389180278,0.3557312252964427,1
368,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999955,60092.7,0.6010448047817372,0.3675889328063241,1
369,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999977,58815.5,0.5882703009789918,0.3794466403162055,0
370,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999977,57290.700000000004,0.5730193117851099,0.38735177865612647,2
371,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,60338.4,0.6035022864481437,0.40711462450592883,1
372,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,61112.4,0.6112438037855419,0.4189723320158103,0
373,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,72638.5,0.7265273993702765,0.4268774703557312,1
374,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,59304.0,0.5931562586266907,0.43873517786561267,0
375,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,61533.0,0.6154506283231513,0.44664031620553357,0
376,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,57334.2,0.573454397061824,0.45454545454545453,0
377,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,10.800000000000011,72711.9,0.7272615432624793,0.4624505928853755,1
378,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,76753.59999999999,0.7676864665474431,0.4743083003952569,1
379,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,10.899999999999977,51567.6,0.5157770923100927,0.48616600790513836,0
380,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,10.899999999999977,47007.200000000004,0.47016415217382607,0.49407114624505927,0
381,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,10.800000000000011,32819.200000000004,0.3282563382422955,0.5019762845849802,0
382,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,11.0,62458.399999999994,0.6247064424627226,0.5098814229249012,0
383,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,11.0,64080.0,0.6409256214217987,0.5177865612648221,0
384,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000023,49734.0,0.49743749774955887,0.525691699604743,1
385,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,45881.6,0.45890594556533076,0.5375494071146245,0
386,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,64195.6,0.6420818480422162,0.5454545454545454,1
387,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,67137.09999999999,0.6715026145124443,0.5573122529644269,0
388,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,11.0,75439.59999999999,0.754543890602558,0.5652173913043478,0
389,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,70131.0,0.7014474837068064,0.5731225296442688,0
390,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,11.099999999999966,77158.4,0.7717352601109816,0.5810276679841897,1
391,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,11.099999999999966,68182.0,0.6819536629179318,0.5928853754940712,0
392,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,11.0,56807.1,0.5681823637432937,0.6007905138339921,0
393,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,10.899999999999977,64666.0,0.6467867702069605,0.6086956521739131,1
394,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,10.899999999999977,70470.0,0.7048381482770623,0.6205533596837944,1
395,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999977,60967.2,0.6097915191377509,0.6324110671936759,0
396,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,10.900000000000034,59226.700000000004,0.5923831070889894,0.6403162055335968,0
397,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,10.900000000000034,63474.0,0.634864433428952,0.6482213438735178,0
398,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,51268.6,0.5127865061552064,0.6561264822134387,1
399,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,10.900000000000034,65487.200000000004,0.6550003800744946,0.6679841897233202,2
400,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,11.0,69182.40000000001,0.691959624086321,0.6877470355731226,0
401,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,11.100000000000023,35490.0,0.35496957403651114,0.6956521739130435,0
402,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,11.0,52348.799999999996,0.5235906237622573,0.7035573122529645,0
403,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,11.200000000000045,54199.399999999994,0.5421002516493232,0.7114624505928854,0
404,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,11.300000000000011,76125.4,0.7614032350340666,0.7193675889328063,0
405,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,11.300000000000011,59532.299999999996,0.5954397061824117,0.7272727272727273,0
406,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,11.199999999999989,77760.0,0.7777524394781377,0.7351778656126482,0
407,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,74684.09999999999,0.7469874095322682,0.7430830039525692,0
408,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,11.100000000000023,67360.0,0.6737320514820905,0.7509881422924901,1
409,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,11.200000000000045,63669.6,0.6368208168801084,0.7628458498023716,1
410,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,11.200000000000045,60256.7,0.6026851262847517,0.7747035573122529,0
411,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,11.100000000000023,66092.8,0.6610575672831874,0.782608695652174,1
