Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power_norm,Tool_wear_norm,Type_encoded,logit
308.4,1329,49.2,166,0,0,0,0,0,0,10.099999999999966,0.6539961832519173,0.6561264822134387,0,-4.61512051684126
308.5,1539,36.1,168,0,0,0,0,0,0,10.199999999999989,0.5556879148313069,0.6640316205533597,0,-4.61512051684126
308.5,1629,37.1,170,0,0,0,0,0,0,10.199999999999989,0.6044774775856068,0.6719367588932806,1,-4.61512051684126
308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,0.4953330852847158,0.6837944664031621,0,-4.61512051684126
308.6,1570,34.8,175,0,0,0,0,0,0,10.300000000000011,0.5464671075530803,0.691699604743083,0,-4.61512051684126
308.4,1408,43.1,177,0,0,0,0,0,0,10.099999999999966,0.6069669655252429,0.6996047430830039,0,-4.61512051684126
308.4,1424,47.6,179,0,0,0,0,0,0,10.199999999999989,0.6779568795483916,0.7075098814229249,0,-4.61512051684126
308.4,1512,34.9,181,0,0,0,0,0,0,10.199999999999989,0.5277914471236361,0.7154150197628458,0,-4.61512051684126
308.4,1478,42.9,183,0,0,0,0,0,0,10.199999999999989,0.6341863005149009,0.7233201581027668,0,-4.61512051684126
308.3,1680,33.7,185,0,0,0,0,0,0,10.199999999999989,0.5662709891138663,0.7312252964426877,1,-4.61512051684126
308.3,1495,38.7,188,0,0,0,0,0,0,10.199999999999989,0.5786784209705103,0.7430830039525692,0,-4.61512051684126
308.1,1552,36.6,190,0,0,0,0,0,0,10.100000000000025,0.5681433560977952,0.7509881422924901,1,-4.61512051684126
308.1,1393,50.3,193,0,0,0,0,0,0,10.200000000000044,0.7008163600065611,0.7628458498023716,0,-4.61512051684126
308.2,1611,30.6,195,0,0,0,0,0,0,10.199999999999989,0.4930626402774944,0.7707509881422925,0,-4.61512051684126
308.1,1339,51.6,197,0,0,0,0,0,0,10.100000000000025,0.6910594476517398,0.7786561264822134,1,-4.61512051684126
308.1,1777,24.3,200,0,0,0,0,0,0,10.100000000000025,0.4318956515477033,0.7905138339920948,0,-4.61512051684126
308.2,1348,58.8,202,1,0,0,0,1,0,10.199999999999989,0.7927793847594127,0.7984189723320159,0,4.61512051684126
308.2,1442,44.1,204,0,0,0,0,0,0,10.199999999999989,0.6360466651463687,0.8063241106719368,0,-4.61512051684126
308.2,1395,49.1,206,0,0,0,0,0,0,10.199999999999989,0.6850792755380054,0.8142292490118577,1,-4.61512051684126
308.1,1627,31.4,209,0,0,0,0,0,0,10.200000000000044,0.5109781517177366,0.8260869565217391,1,-4.61512051684126
308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000044,0.5310790915019343,0.8379446640316206,0,-4.61512051684126
308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,0.668526031102096,0.8458498023715415,0,-4.61512051684126
308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,0.7737676584610582,0.8537549407114624,0,4.61512051684126
308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,0.7897647938996043,0.8616600790513834,0,4.61512051684126
308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,0.5435805417861901,0.0,0,-4.61512051684126
308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,0.6246384291321099,0.0079051383399209,1,-4.61512051684126
308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,0.5800736944441109,0.0197628458498023,0,-4.61512051684126
308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,0.6542022236358326,0.0276679841897233,0,-4.61512051684126
308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,0.5739184880236525,0.0355731225296442,0,-4.61512051684126
308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,0.6016739280899056,0.0434782608695652,0,-4.61512051684126
308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,0.8386943840992834,0.0513833992094861,0,-4.61512051684126
308.0,1615,29.5,15,0,0,0,0,0,0,10.0,0.4765183976059307,0.0592885375494071,0,-4.61512051684126
308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,0.5617881104696519,0.067193675889328,0,-4.61512051684126
308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,0.9075578813447436,0.075098814229249,1,4.61512051684126
308.3,1522,49.1,22,0,0,0,0,0,0,10.100000000000025,0.7474484999059815,0.0869565217391304,1,-4.61512051684126
308.2,1654,32.1,25,0,0,0,0,0,0,10.099999999999966,0.531038083464359,0.0988142292490118,0,-4.61512051684126
308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,0.4653392064844709,0.1067193675889328,1,-4.61512051684126
308.1,1587,32.3,30,0,0,0,0,0,0,10.100000000000025,0.5127014894919404,0.1185770750988142,1,-4.61512051684126
308.2,1390,47.5,33,0,0,0,0,0,0,10.099999999999966,0.6603794343691363,0.1304347826086956,0,-4.61512051684126
308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000025,0.539539749790959,0.1383399209486166,0,-4.61512051684126
308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000025,0.6294033630591596,0.1462450592885375,2,-4.61512051684126
308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000025,0.4123748254657913,0.1660079051383399,0,-4.61512051684126
308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000025,0.4464875115522642,0.1739130434782608,2,-4.61512051684126
308.0,1524,37.0,49,0,0,0,0,0,0,10.0,0.5639905421462607,0.1936758893280632,0,-4.61512051684126
308.0,1520,39.6,51,0,0,0,0,0,0,10.0,0.6020379994478917,0.2015810276679842,2,-4.61512051684126
308.1,1452,40.8,56,0,0,0,0,0,0,10.0,0.5925321362987145,0.2213438735177865,1,-4.61512051684126
308.1,1484,40.4,59,0,0,0,0,0,0,10.0,0.59965353209229,0.233201581027668,0,-4.61512051684126
308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999975,0.6560885933642994,0.2411067193675889,0,-4.61512051684126
308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999975,0.4709122988105668,0.2490118577075099,0,-4.61512051684126
308.0,1401,54.7,65,0,0,0,0,0,0,10.0,0.7664972334577577,0.2569169960474308,0,-4.61512051684126
307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999975,0.4655912558861536,0.2648221343873518,1,-4.61512051684126
308.0,1479,50.7,70,0,0,0,0,0,0,10.0,0.75,0.2766798418972332,2,-4.61512051684126
308.0,1620,29.4,75,0,0,0,0,0,0,10.0,0.4763733691803593,0.2964426877470356,1,-4.61512051684126
308.1,1819,23.4,78,0,0,0,0,0,0,10.100000000000025,0.4257294429708222,0.308300395256917,0,-4.61512051684126
308.1,1456,43.7,80,0,0,0,0,0,0,10.0,0.6363967337598169,0.3162055335968379,1,-4.61512051684126
308.0,1626,36.5,83,0,0,0,0,0,0,9.899999999999975,0.5936063468439814,0.3280632411067193,0,-4.61512051684126
308.1,1390,49.8,85,0,0,0,0,0,0,10.0,0.6923557017175366,0.3359683794466403,1,-4.61512051684126
308.2,1469,43.0,88,0,0,0,0,0,0,10.0,0.6317938315909918,0.3478260869565217,0,-4.61512051684126
308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000025,0.393869198362879,0.3557312252964427,0,-4.61512051684126
308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000025,0.5645906597693148,0.3636363636363636,0,-4.61512051684126
308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000025,0.5276514196782569,0.3715415019762846,0,-4.61512051684126
308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000025,0.5704918163960135,0.3794466403162055,0,-4.61512051684126
308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,0.5845845785774012,0.3873517786561264,2,-4.61512051684126
308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999956,0.6707434657192809,0.4071146245059288,0,-4.61512051684126
308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999956,0.6558565478833851,0.4150197628458498,0,-4.61512051684126
308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,0.6276210137186888,0.4229249011857707,0,-4.61512051684126
308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999956,0.5367752079407564,0.4308300395256917,0,-4.61512051684126
308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999975,0.6237382526975287,0.4387351778656126,2,-4.61512051684126
308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999975,0.7012294409704302,0.458498023715415,1,-4.61512051684126
308.6,1716,30.7,119,0,0,0,0,0,0,10.5,0.5269152753939771,0.4703557312252964,1,-4.61512051684126
308.5,1395,46.2,122,0,0,0,0,0,0,10.5,0.6446163448035815,0.4822134387351778,0,-4.61512051684126
308.5,1713,25.3,124,0,0,0,0,0,0,10.5,0.4334739608963356,0.4901185770750988,0,-4.61512051684126
308.5,2129,18.7,126,0,0,0,0,0,0,10.600000000000025,0.3982010474052914,0.4980237154150198,2,-4.61512051684126
308.3,1567,35.6,131,0,0,0,0,0,0,10.5,0.5579613604266436,0.5177865612648221,1,-4.61512051684126
308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,0.6213477841656964,0.5296442687747036,0,-4.61512051684126
308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,0.4716324399582318,0.5375494071146245,0,-4.61512051684126
308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,0.530816039943829,0.5454545454545454,2,-4.61512051684126
308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,0.6434911242603549,0.5652173913043478,1,-4.61512051684126
308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,0.4777686426539601,0.5770750988142292,0,-4.61512051684126
308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,0.4088481342343098,0.5849802371541502,0,-4.61512051684126
308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,0.6472808670499417,0.5928853754940712,0,-4.61512051684126
308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,0.5780272933494964,0.6007905138339921,1,-4.61512051684126
308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000025,0.6160807518273582,0.6126482213438735,0,-4.61512051684126
308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000025,0.5913078963476841,0.6205533596837944,1,-4.61512051684126
308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000025,0.6379930466371407,0.6324110671936759,2,-4.61512051684126
308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000025,0.6408986161287612,0.6521739130434783,1,-4.61512051684126
308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000044,0.5285836023860676,0.6640316205533597,0,-4.61512051684126
308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000025,0.6671347584126488,0.6719367588932806,0,-4.61512051684126
308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000025,0.6891350704738128,0.6798418972332015,1,-4.61512051684126
308.4,1646,40.6,175,0,0,0,0,0,0,10.5,0.6684070077735236,0.691699604743083,0,-4.61512051684126
308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,0.5691595552728335,0.6996047430830039,0,-4.61512051684126
308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,0.4786338122271965,0.7075098814229249,0,-4.61512051684126
308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,0.6034062676284551,0.7154150197628458,0,-4.61512051684126
308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,0.5175534404743329,0.7233201581027668,0,-4.61512051684126
308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,0.5922160743505728,0.7312252964426877,2,-4.61512051684126
308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,0.4934467155562489,0.7509881422924901,0,-4.61512051684126
308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,0.5793135454549091,0.758893280632411,0,-4.61512051684126
308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,0.722884685398338,0.766798418972332,0,-4.61512051684126
308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,0.6235942244679956,0.7747035573122529,1,-4.61512051684126
308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,0.472414593260279,0.7865612648221344,0,-4.61512051684126
308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,0.6215358210209201,0.7944664031620553,0,-4.61512051684126
308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,0.778643614148373,0.8023715415019763,0,4.61512051684126
308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999956,0.5348468299786757,0.8102766798418972,2,-4.61512051684126
308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,0.5143808186404535,0.8300395256916996,2,-4.61512051684126
308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999956,0.5858768318590443,0.849802371541502,1,-4.61512051684126
308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999956,0.7220705258230612,0.8616600790513834,1,-4.61512051684126
308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,0.618397205852347,0.0,1,-4.61512051684126
308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,0.5156120599637528,0.0118577075098814,0,-4.61512051684126
308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000025,0.6582410152389867,0.0197628458498023,1,-4.61512051684126
308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000044,0.4530798036415137,0.0316205533596837,0,-4.61512051684126
308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,0.4090551748142635,0.0395256916996047,1,-4.61512051684126
308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,0.48262859520466,0.0513833992094861,0,-4.61512051684126
308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,0.597183047877384,0.0592885375494071,0,-4.61512051684126
308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,0.5516941320498818,0.067193675889328,1,-4.61512051684126
308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000044,0.5808698504906961,0.0790513833992094,0,-4.61512051684126
308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,0.4988777800448887,0.0869565217391304,1,-4.61512051684126
308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,0.6841490932222715,0.0988142292490118,0,-4.61512051684126
308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,0.6747002412472844,0.1067193675889328,0,-4.61512051684126
308.2,2448,13.8,29,0,0,0,0,0,0,10.699999999999989,0.3378902264843909,0.1146245059288537,1,-4.61512051684126
308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,0.5215672271765266,0.1264822134387351,0,-4.61512051684126
308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,0.6595972810670891,0.1343873517786561,1,-4.61512051684126
308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,0.6300754947969801,0.1462450592885375,0,-4.61512051684126
308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,0.5126894871394793,0.1541501976284585,0,-4.61512051684126
308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,0.5471922496809374,0.1620553359683794,0,-4.61512051684126
308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,0.6203215830302738,0.1699604743083003,2,-4.61512051684126
308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999956,0.4995079035490956,0.1897233201581027,1,-4.61512051684126
308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999956,0.6933558977559601,0.2015810276679842,1,-4.61512051684126
308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,0.5022984504962972,0.2134387351778656,2,-4.61512051684126
308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,0.5688054858752314,0.233201581027668,0,-4.61512051684126
308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,0.5990044048633532,0.2411067193675889,0,-4.61512051684126
308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999956,0.683756016179171,0.2490118577075099,1,-4.61512051684126
308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999956,0.5189157074786658,0.2608695652173913,0,-4.61512051684126
308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,0.5384945449308064,0.2687747035573122,1,-4.61512051684126
308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,0.5422882885045469,0.2806324110671936,1,-4.61512051684126
308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,0.5811359026369168,0.2924901185770751,1,-4.61512051684126
308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,0.5874431388552155,0.3043478260869565,0,-4.61512051684126
308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,0.5068593444315085,0.3122529644268774,2,-4.61512051684126
308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,0.6874987497549518,0.3320158102766798,0,-4.61512051684126
308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999956,0.7768162559861733,0.3399209486166007,0,-4.61512051684126
308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999956,0.7781275129925465,0.3478260869565217,0,-4.61512051684126
308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999975,0.6348924389180278,0.3557312252964427,1,-4.61512051684126
308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999956,0.6010448047817372,0.3675889328063241,1,-4.61512051684126
308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999975,0.5882703009789918,0.3794466403162055,0,-4.61512051684126
308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999975,0.5730193117851099,0.3873517786561264,2,-4.61512051684126
308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,0.6035022864481437,0.4071146245059288,1,-4.61512051684126
308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999975,0.6112438037855419,0.4189723320158103,0,-4.61512051684126
308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,0.7265273993702765,0.4268774703557312,1,-4.61512051684126
308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,0.5931562586266907,0.4387351778656126,0,-4.61512051684126
308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,0.6154506283231513,0.4466403162055335,0,-4.61512051684126
308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,0.573454397061824,0.4545454545454545,0,-4.61512051684126
308.2,1401,51.9,117,0,0,0,0,0,0,10.800000000000011,0.7272615432624793,0.4624505928853755,1,-4.61512051684126
308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,0.7676864665474431,0.4743083003952569,1,-4.61512051684126
308.2,1754,29.4,123,0,0,0,0,0,0,10.899999999999975,0.5157770923100927,0.4861660079051383,0,-4.61512051684126
308.2,1754,26.8,125,0,0,0,0,0,0,10.899999999999975,0.470164152173826,0.4940711462450592,0,-4.61512051684126
308.3,2564,12.8,127,1,0,0,1,0,0,10.800000000000011,0.3282563382422955,0.5019762845849802,0,4.61512051684126
308.5,1546,40.4,129,0,0,0,0,0,0,11.0,0.6247064424627226,0.5098814229249012,0,-4.61512051684126
308.5,1335,48.0,131,0,0,0,0,0,0,11.0,0.6409256214217987,0.5177865612648221,0,-4.61512051684126
308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000025,0.4974374977495588,0.525691699604743,1,-4.61512051684126
308.5,1712,26.8,136,0,0,0,0,0,0,11.0,0.4589059455653307,0.5375494071146245,0,-4.61512051684126
308.6,1414,45.4,138,0,0,0,0,0,0,11.0,0.6420818480422162,0.5454545454545454,1,-4.61512051684126
308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,0.6715026145124443,0.5573122529644269,0,-4.61512051684126
308.7,1249,60.4,143,0,0,0,0,0,0,11.0,0.754543890602558,0.5652173913043478,0,-4.61512051684126
308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,0.7014474837068064,0.5731225296442688,0,-4.61512051684126
308.7,1408,54.8,147,0,0,0,0,0,0,11.099999999999966,0.7717352601109816,0.5810276679841897,1,-4.61512051684126
308.7,1460,46.7,150,0,0,0,0,0,0,11.099999999999966,0.6819536629179318,0.5928853754940712,0,-4.61512051684126
308.6,1491,38.1,152,0,0,0,0,0,0,11.0,0.5681823637432937,0.6007905138339921,0,-4.61512051684126
308.5,1490,43.4,154,0,0,0,0,0,0,10.899999999999975,0.6467867702069605,0.6086956521739131,1,-4.61512051684126
308.4,1350,52.2,157,0,0,0,0,0,0,10.899999999999975,0.7048381482770623,0.6205533596837944,1,-4.61512051684126
308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999975,0.6097915191377509,0.6324110671936759,0,-4.61512051684126
308.3,1571,37.7,162,0,0,0,0,0,0,10.900000000000034,0.5923831070889894,0.6403162055335968,0,-4.61512051684126
308.3,1490,42.6,164,0,0,0,0,0,0,10.900000000000034,0.634864433428952,0.6482213438735178,0,-4.61512051684126
308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,0.5127865061552064,0.6561264822134387,1,-4.61512051684126
308.3,1502,43.6,169,0,0,0,0,0,0,10.900000000000034,0.6550003800744946,0.6679841897233202,2,-4.61512051684126
308.4,1392,49.7,174,0,0,0,0,0,0,11.0,0.691959624086321,0.6877470355731226,0,-4.61512051684126
308.5,2100,16.9,176,0,0,0,0,0,0,11.100000000000025,0.3549695740365111,0.6956521739130435,0,-4.61512051684126
308.5,1722,30.4,178,0,0,0,0,0,0,11.0,0.5235906237622573,0.7035573122529645,0,-4.61512051684126
308.6,1678,32.3,180,0,0,0,0,0,0,11.200000000000044,0.5421002516493232,0.7114624505928854,0,-4.61512051684126
308.6,1273,59.8,182,0,0,0,0,0,0,11.300000000000011,0.7614032350340666,0.7193675889328063,0,-4.61512051684126
308.6,1297,45.9,184,0,0,0,0,0,0,11.300000000000011,0.5954397061824117,0.7272727272727273,0,-4.61512051684126
308.5,1350,57.6,186,0,0,0,0,0,0,11.199999999999989,0.7777524394781377,0.7351778656126482,0,-4.61512051684126
308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000044,0.7469874095322682,0.7430830039525692,0,-4.61512051684126
308.5,1600,42.1,190,0,0,0,0,0,0,11.100000000000025,0.6737320514820905,0.7509881422924901,1,-4.61512051684126
308.6,1434,44.4,193,0,0,0,0,0,0,11.200000000000044,0.6368208168801084,0.7628458498023716,1,-4.61512051684126
308.6,1459,41.3,196,0,0,0,0,0,0,11.200000000000044,0.6026851262847517,0.7747035573122529,0,-4.61512051684126
308.6,1472,44.9,198,0,0,0,0,0,0,11.100000000000025,0.6610575672831874,0.782608695652174,1,-4.61512051684126
308.7,1429,44.3,201,0,0,0,0,0,0,11.199999999999989,0.633171101535901,0.7944664031620553,0,-4.61512051684126
308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000025,0.669147152841957,0.8023715415019763,0,-4.61512051684126
308.4,1573,34.5,205,0,0,0,0,0,0,11.0,0.5427913871118739,0.8102766798418972,0,-4.61512051684126
308.4,1588,32.5,207,0,0,0,0,0,0,11.0,0.5162011754303844,0.8181818181818182,0,-4.61512051684126
308.4,1511,42.8,209,0,0,0,0,0,0,10.899999999999975,0.6468347796168048,0.8260869565217391,0,-4.61512051684126
308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000025,0.5652207832735215,0.83399209486166,0,-4.61512051684126
308.4,1394,50.1,213,0,0,0,0,0,0,11.0,0.6985309120587635,0.841897233201581,0,-4.61512051684126
308.4,2151,17.7,0,0,0,0,0,0,0,11.0,0.3808016371208756,0.0,0,-4.61512051684126
308.3,1501,38.2,2,0,0,0,0,0,0,11.0,0.573494404903361,0.0079051383399209,1,-4.61512051684126
308.3,1301,39.6,5,0,0,0,0,0,0,11.0,0.5152969982116494,0.0197628458498023,1,-4.61512051684126
308.3,1657,31.1,8,0,0,0,0,0,0,11.0,0.5154280238926829,0.0316205533596837,1,-4.61512051684126
308.3,1333,55.2,11,0,0,0,0,0,0,11.0,0.7359602482086489,0.0434782608695652,0,-4.61512051684126
308.3,1484,43.9,13,0,0,0,0,0,0,11.0,0.6516037143280082,0.0513833992094861,0,-4.61512051684126
308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,0.6536381130701617,0.0592885375494071,0,-4.61512051684126
308.4,1665,28.9,17,0,0,0,0,0,0,11.099999999999966,0.4812793307488267,0.067193675889328,1,-4.61512051684126
